"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4","BPAN4"
2019-04-17,-2.43882942273537,-2.33459560324028,-2.23103270586766,-2.24224884805486,-2.19730718929647,-2.32236726125515,-2.50027897569627,-2.11741229997503
2019-04-18,-2.41776036977165,-2.31534445190673,-2.21643865672881,-2.22930949638835,-2.1985347890887,-2.3055053873382,-2.51354103352956,-2.12812679409499
2019-04-22,-2.4357437305954,-2.33119759509832,-2.23777605193997,-2.24295546115411,-2.24750486312544,-2.34120372075981,-2.52055370548199,-2.16277887757975
2019-04-23,-2.45629839186204,-2.35907159566498,-2.27016653610966,-2.28989416001776,-2.24325312416482,-2.36800477313311,-2.5265641332893,-2.21510680382307
2019-04-24,-2.46328421762557,-2.3583441242043,-2.29175562612449,-2.28077571870911,-2.30907333765552,-2.36922986467087,-2.54594352675149,-2.21917413376973
2019-04-25,-2.44645135901051,-2.30442268864052,-2.31975627498185,-2.27266736626073,-2.29838265791951,-2.35328295942477,-2.55854200167307,-2.29256302487179
2019-04-26,-2.4727386771132,-2.33079769318744,-2.34705329767801,-2.31348605650523,-2.34573434145961,-2.36679334746014,-2.56775249097031,-2.33159176672322
2019-04-29,-2.51912689137931,-2.36966656641793,-2.36567096704883,-2.35975337441891,-2.39572939779598,-2.41746321126935,-2.61027473524021,-2.31022124488574
2019-04-30,-2.53383930284123,-2.36987040021915,-2.38102360420777,-2.3351825331388,-2.42322180133389,-2.43449536534096,-2.71431801650213,-2.32882736935295
2019-05-02,-2.53586269262353,-2.38034283298139,-2.38397203191086,-2.34573068032113,-2.42145455094351,-2.43068529204375,-2.71702619370268,-2.33885410761177
2019-05-03,-2.53897213835648,-2.42560822351943,-2.39258488114993,-2.36566191776639,-2.43017049446511,-2.43783023249243,-2.71825767045159,-2.32096039853839
2019-05-06,-2.55075252271162,-2.44412611249551,-2.41747877136206,-2.38486822750689,-2.46894139096984,-2.42916928391561,-2.6953459479293,-2.28385767904903
2019-05-07,-2.5435476703403,-2.44316373771087,-2.41628037863277,-2.40882170279433,-2.60762871979624,-2.42004217210932,-2.66494952803371,-2.28212076786871
2019-05-08,-2.54418414207474,-2.43495268275346,-2.41725580068954,-2.4169806529915,-2.60855163220247,-2.41277686398389,-2.67799622548675,-2.11637180300685
2019-05-09,-2.52663688910007,-2.42882114527832,-2.40348414259546,-2.40694965448311,-2.574556099244,-2.41559416658695,-2.65555043169086,-2.11808487382451
2019-05-10,-2.52713149865461,-2.43212636032905,-2.40546328757458,-2.40538092431817,-2.55541700750658,-2.39616800705307,-2.6393575470917,-2.11194429160159
2019-05-13,-2.50738614306441,-2.4060900960965,-2.3552209942431,-2.39556499203138,-2.55243958948134,-2.364497798668,-2.62455056768905,-2.09680695281201
2019-05-14,-2.51913079322351,-2.42101735758316,-2.34072912083308,-2.38108286172506,-2.43463033207111,-2.35547069420726,-2.62538246869329,-2.09644004246825
2019-05-15,-2.55330636351391,-2.44044585375986,-2.44130766349989,-2.37162875685413,-2.45152393206546,-2.36899366202002,-2.66438942891481,-2.08912540518497
2019-05-16,-2.56136617821903,-2.43485844447833,-2.4676655574264,-2.36008948964327,-2.40714288672323,-2.35329707862171,-2.6693449920583,-2.12630451466432
2019-05-17,-2.56001745631406,-2.43124505351862,-2.44327850034564,-2.3620650432393,-2.36841177843213,-2.30420446323486,-2.67055531745244,-2.06164123886933
2019-05-20,-2.57166378198299,-2.45305929557031,-2.4448213152369,-2.36887972996145,-2.3687356330761,-2.28245030808753,-2.66261865492079,-1.96208393662094
2019-05-21,-2.59380844228755,-2.44744277292447,-2.44102431945132,-2.38101677847253,-2.30916789157175,-2.28099401716072,-2.67379661668277,-1.96271908503541
2019-05-22,-2.57707451307265,-2.4594161823792,-2.42625160265686,-2.3837193394836,-2.28288360305275,-2.28090777693628,-2.67957046902388,-1.77348362132115
2019-05-23,-2.58236638777156,-2.45641579806622,-2.43081855051052,-2.38538868016864,-2.26592044300944,-2.27783837699966,-2.67162816473605,-1.65397831946303
2019-05-24,-2.58045501981604,-2.46004141368509,-2.43477672805139,-2.39205476908356,-2.2844127502054,-2.28627710629246,-2.65945506522655,-1.45692340984528
2019-05-27,-2.59972522477232,-2.52649579183459,-2.43874844550136,-2.40817689028014,-2.26272521091091,-2.30558664668248,-2.65528978223494,-1.44250051249948
2019-05-28,-2.59293661154076,-2.509583124035,-2.42609126175373,-2.39581354264766,-2.17064986215959,-2.31944194580393,-2.65017611891964,-1.44371220657732
2019-05-29,-2.59043302025773,-2.51058369314783,-2.45632642813774,-2.37483394881183,-2.12048111977687,-2.31437674717723,-2.60525267183304,-1.44390486131184
2019-05-30,-2.59752939617844,-2.51527081484264,-2.46141665654064,-2.41588655675017,-2.10944960847012,-2.34342445544064,-2.59794283573038,-1.39215125989652
2019-05-31,-2.59142695280641,-2.51749875471284,-2.44559251315053,-2.38894437158518,-2.08845607588891,-2.35065092891541,-2.57231551939299,-1.25641389600108
2019-06-03,-2.58626170730724,-2.51400594266554,-2.4352962557638,-2.38232732004748,-2.06457410114421,-2.34787459571581,-2.55981234334953,-1.14235551228089
2019-06-04,-2.59145373682866,-2.51134534882533,-2.44044118407275,-2.38086921321903,-2.05409722720962,-2.36053840533917,-2.57671909597033,-1.06482014696147
2019-06-05,-2.61840577629182,-2.52173399163585,-2.45168776189905,-2.38810395519547,-2.03828462635923,-2.37585754790713,-2.60812821723799,-1.04042086286899
2019-06-06,-2.61994723096478,-2.51346780698085,-2.43416583170082,-2.38823893148669,-2.01339226845196,-2.3690330555408,-2.62043321876287,-1.03047861795953
2019-06-07,-2.63937644236162,-2.52089692423149,-2.45009431544443,-2.39492310324307,-2.02583993627159,-2.36699233293798,-2.64016565221632,-1.02650586426954
2019-06-10,-2.63080362717872,-2.49975502371999,-2.43888760712437,-2.40816567208648,-2.04046368043843,-2.37196792764247,-2.63464813771191,-1.02444873310372
2019-06-11,-2.65629356412243,-2.5165450545205,-2.50662727980978,-2.41500138136849,-2.03779999746876,-2.41357864866695,-2.66144105191248,-1.02281825933196
2019-06-12,-2.65262216876948,-2.50686157935313,-2.52253074715327,-2.41204674217626,-2.0791686669809,-2.40191798371761,-2.67959014582863,-1.01938886135869
2019-06-13,-2.6606786021709,-2.50033294664305,-2.52593797574545,-2.43942212587593,-2.06767813480898,-2.39582436255666,-2.68548017813682,-1.0189788062251
2019-06-14,-2.67041346749039,-2.51777635273761,-2.52183438212371,-2.46144612877093,-2.08182394708152,-2.38539988487328,-2.69210799196672,-1.01358514547909
2019-06-17,-2.69644770249799,-2.52729767909261,-2.580550442001,-2.48168863559136,-2.08219903565092,-2.4496955775553,-2.67720224197504,-1.01353358858097
2019-06-18,-2.71354615342381,-2.53822484169177,-2.60413006305234,-2.50368914501602,-2.07219626448699,-2.46430322595577,-2.65505941805962,-1.02738158445109
2019-06-19,-2.70697614617979,-2.56194177062723,-2.62495526205835,-2.52258640427442,-2.10219950925474,-2.47285078382568,-2.65358178244004,-1.02335588115153
2019-06-21,-2.74308534777654,-2.5696622124308,-2.63572644947129,-2.54131051894342,-2.11182000716101,-2.48320074458168,-2.54680323186802,-1.05502355536679
