"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4"
2022-08-12,21.5521829207637,18.9892310240666,-18.0968531396484,-1.7597566559195,-2.70771199787513,-10.7778003546389,-7.19929179674837
2022-08-15,21.0454569740291,19.0499237745942,-16.8766631823587,-2.54795842202831,-2.84227477252607,-10.5862910596962,-7.24219331201412
2022-08-16,18.5761513919249,20.9268076388504,-16.7696457187591,-2.9312495029159,-1.97103416292905,-10.5328093905465,-7.29822025562478
2022-08-17,18.7084527726181,20.9354281669321,-17.5548647917832,-2.81733053405171,-1.94807294034507,-10.5972824143524,-6.72633025901788
2022-08-18,15.8772433738173,21.1838785840402,-17.5422697463747,-2.98554378475654,0.676166391349668,-10.5183393447274,-6.69113547334844
2022-08-19,15.1180288631445,19.1774702566596,-16.1101511045731,-3.98636234686578,0.994293438348727,-9.95274638243538,-5.24053272427865
2022-08-22,15.1152552114029,17.9627167971953,-14.3394156943473,-4.45417207223708,1.68531979840019,-10.0640242383167,-5.90567980209738
2022-08-23,16.0322566369441,17.0231554785703,-16.754473454004,-3.79588352684578,5.63462992627494,-10.9633969608472,-7.17628810009233
2022-08-24,15.9477928501641,17.4330713106444,-17.765442359644,-3.9308800339187,6.90932199951278,-11.8255868704286,-6.76827689632998
2022-08-25,16.2364929999726,18.9366746163622,-18.2413423686396,-3.44756258673075,7.20180928847227,-13.1607348888351,-7.52533706060169
2022-08-26,16.5498629652151,19.6133397300635,-18.1133906559731,-3.511814809668,6.51429280405861,-13.6956542679535,-7.35663576574256
2022-08-29,15.0070901718135,19.9552769784824,-16.7815208159602,-3.889759440344,5.65882128731892,-13.0388689909616,-6.911039190349
2022-08-30,15.2622532557174,19.2353565101749,-17.1948541445956,-3.23864761694647,6.30907613150787,-13.0248681493514,-7.34831598650655
2022-08-31,11.7816441907185,20.2564844028558,-17.807372265248,-3.2984086524775,7.91539232611451,-11.9285383793468,-6.91920162261648
2022-09-01,9.08705017554989,21.0044783981263,-17.6234108445208,-3.04270611101705,6.24228965483154,-10.4269065037716,-5.24079476919822
2022-09-02,10.3672383974543,20.0838434659882,-17.4605789430467,-3.02439432920283,7.14978096433155,-10.9861466824373,-6.12974287308725
2022-09-05,10.6237329590697,17.5808336705341,-17.4491825667506,-2.26653741379698,11.1690422661679,-14.0342581579361,-5.62363075728801
2022-09-06,10.5398256380264,17.6963043478427,-15.9394586796849,-3.9860447021265,9.25722521347512,-11.9732550633699,-5.59459675416299
2022-09-08,11.1859982499919,16.9026049378256,-15.8225267687911,-3.60823797930976,8.95772113915888,-10.9205504200826,-6.69500915879293
2022-09-09,10.8497950336725,17.3315101617127,-16.3408765118007,-3.4639884095159,9.74619013096601,-12.0309022111976,-6.09172819383701
2022-09-12,11.4702907892264,17.5044536929667,-15.0635383145432,-3.21302683509552,7.05663287153444,-11.1595741306906,-6.59523807339821
2022-09-13,11.4383584753395,17.5391594555638,-14.6493877545178,-3.79253181560511,6.46238255865225,-10.8454468881556,-6.15253403127704
2022-09-14,11.6523709137927,17.7200261766805,-14.7310965547772,-3.56735572510377,6.3379092926046,-11.1741296238791,-6.23772447931768
2022-09-15,11.7591978128788,16.6221648953005,-14.5282831703186,-2.92968606107649,6.82584764853182,-11.2356643212185,-6.51357680409753
2022-09-16,11.9114357931555,16.9538790832553,-13.3095658928346,-4.06231671606382,5.338432105207,-10.5440941970275,-6.28777017569186
2022-09-19,11.6695013602496,17.1280357830319,-12.6704452698229,-4.31066303059719,5.11109406929356,-10.3934985628559,-6.53402434929912
2022-09-20,12.7028296659007,17.7684039757915,-13.067886163338,-4.47260801586927,4.72683872477146,-10.664108355286,-6.9934698319705
2022-09-21,12.6924302495389,18.323773081976,-13.2544330728783,-4.52076503087949,4.80154229421935,-10.7114154518414,-7.33113207013512
2022-09-22,11.2083921626803,17.7203606663276,-12.7889341614961,-3.44057485040347,5.69537318088576,-11.2121526618591,-7.18246433613495
2022-09-23,10.6332111330885,17.8953876194361,-12.5281447473594,-3.69662764413539,5.96749055297779,-11.2587337110919,-7.01258320291577
2022-09-26,11.3942459965521,17.1371161248561,-12.0381431495117,-4.28768271291947,4.77286878394191,-11.1757842635865,-5.80262077933245
2022-09-27,11.4752948773234,16.6918146158952,-10.4711014799458,-4.63752330311878,4.7288239952417,-12.0847541721331,-5.70255453326263
2022-09-28,11.4788581868301,16.4304331961389,-10.4799670636148,-5.00561729126328,4.62368613851167,-11.8594622776175,-5.18793088898508
2022-09-29,11.0580728057658,16.2524289494482,-10.0387393191818,-4.84179666781526,4.1719089529038,-11.6857367875089,-4.91613793361182
2022-09-30,11.5986548041199,15.5974363195773,-10.0788262378224,-4.57960049678089,3.97975564630794,-11.4859893310544,-5.03143070434747
2022-10-03,9.92613325856243,17.2263406696597,-8.66160090618274,-4.99436681739581,4.19293412583848,-13.6897396715803,-3.99970065890179
2022-10-04,8.39653507798509,18.4366487959993,-8.09509900947361,-5.00289624149779,3.03460736604805,-13.742979714407,-3.02681627465403
2022-10-05,8.028687788253,18.0062849613602,-6.92899376496671,-5.22625260031898,3.0688210295776,-14.3094188507406,-2.63912856316452
2022-10-06,8.78062441884472,15.8374859338981,-6.53477749473425,-4.96937848347969,2.1438201495292,-12.5014522726084,-2.75632225144977
2022-10-07,8.98184919386669,15.8939340554874,-6.6244762172234,-5.360787689229,1.2797679571959,-11.7944292027875,-2.37585809731006
2022-10-10,8.34908492520431,15.4463024489348,-4.54286252011943,-5.86414121438613,1.68956008114559,-12.6390173440768,-2.43892637670231
2022-10-11,7.46258536333933,13.8571110718732,-3.39493666683448,-6.49842521887221,3.04007912453492,-13.1855914207861,-1.2808222532547
2022-10-13,11.3114258406151,12.9067911802124,-4.57668405520856,-4.83455572912046,3.05350038011481,-12.7666257426572,-5.09385187395605
2022-10-14,10.9282668476764,12.9561804554212,-5.36317182950489,-4.9577866283757,3.94030654534567,-13.3679728969148,-4.13582249364787
2022-10-17,9.85988882033947,13.1987775623956,-4.91780661346479,-5.26504433352054,4.59893531654233,-13.6293508882804,-3.8453998640116
2022-10-18,9.73736980812539,13.3019446572543,-5.17994368583622,-5.3607394853426,4.82231607705601,-13.519055098009,-3.80189227324785
2022-10-19,8.5215581324338,14.5187980253022,-5.70752044770569,-5.75554577664673,6.09792189489006,-13.6563261920459,-4.01888563622775
2022-10-20,8.4688921734889,14.0742252882307,-5.74784064097411,-5.19849646067115,5.87021787692728,-13.4732646717808,-3.99373356522075
2022-10-21,7.63790899393495,14.733488876627,-5.46457467155298,-6.46831639834491,6.313086181304,-13.4150897383623,-3.33650324360567
2022-10-24,9.19508893395685,15.0174568731837,-5.96481680436311,-5.54410206618378,4.53866613866247,-13.5195404632808,-3.72275261197529
2022-10-25,7.61869489143909,12.8690195325697,-6.4469596260504,-5.9890274421171,3.76681413008722,-14.2326165824597,2.41407509653119
