"data","TCI","W"
2023-07-20,41.2243876671801,"W = 150"
2023-07-21,40.6420790481252,"W = 150"
2023-07-24,40.394599483433,"W = 150"
2023-07-25,40.4421957689313,"W = 150"
2023-07-26,40.7618137146444,"W = 150"
2023-07-27,40.745695326742,"W = 150"
2023-07-28,41.1170477332622,"W = 150"
2023-07-31,41.6002734000138,"W = 150"
2023-08-01,41.6225549193348,"W = 150"
2023-08-02,42.2645849313268,"W = 150"
2023-08-03,42.4516620818382,"W = 150"
2023-08-04,42.0262531119888,"W = 150"
2023-08-07,41.3760241071269,"W = 150"
2023-08-08,41.7099474812497,"W = 150"
2023-08-09,41.4624799027524,"W = 150"
2023-08-10,40.6322090585007,"W = 150"
2023-08-11,41.3417964006732,"W = 150"
2023-08-14,39.6489426497441,"W = 150"
2023-08-15,39.6202894217148,"W = 150"
2023-08-16,39.8601549210535,"W = 150"
2023-08-17,39.6845720236609,"W = 150"
2023-08-18,39.5469837746048,"W = 150"
2023-08-21,39.6366171716405,"W = 150"
2023-08-22,39.9238854050244,"W = 150"
2023-08-23,40.0350788876485,"W = 150"
2023-08-24,41.6129000830847,"W = 150"
2023-08-25,41.2452012544232,"W = 150"
2023-08-28,41.1500496501058,"W = 150"
2023-08-29,41.0810624720241,"W = 150"
2023-08-30,41.1614307095742,"W = 150"
2023-08-31,41.3181262049145,"W = 150"
2023-09-01,40.7760130260976,"W = 150"
2023-09-04,37.9333843984352,"W = 150"
2023-09-05,37.8336135826388,"W = 150"
2023-09-06,37.9893775259394,"W = 150"
2023-09-08,37.8809393103737,"W = 150"
2023-09-11,37.5676388314064,"W = 150"
2023-09-12,37.0094523724487,"W = 150"
2023-09-13,36.5881102216647,"W = 150"
2023-09-14,36.7419109054569,"W = 150"
2023-09-15,37.1672626798135,"W = 150"
2023-09-18,36.5568592855959,"W = 150"
2023-09-19,36.3553769406879,"W = 150"
2023-09-20,36.071345586782,"W = 150"
2023-09-21,36.335635454263,"W = 150"
2023-09-22,36.1052550264835,"W = 150"
2023-09-25,36.4719840120093,"W = 150"
2023-09-26,37.2879394956306,"W = 150"
2023-09-27,36.9848944449543,"W = 150"
2023-09-28,35.3587735271907,"W = 150"
2023-09-29,35.2171522467232,"W = 150"
2023-10-02,35.2825986550081,"W = 150"
2023-10-03,35.3459757951748,"W = 150"
2023-10-04,35.4238437380857,"W = 150"
2023-10-05,35.7684491200794,"W = 150"
2023-10-06,36.6839183679189,"W = 150"
2023-10-09,36.4549760204869,"W = 150"
2023-10-10,36.2983116122485,"W = 150"
2023-10-11,36.2183939910589,"W = 150"
2023-10-13,34.7726259959311,"W = 150"
2023-10-16,34.5992737467898,"W = 150"
2023-10-17,34.5176332010059,"W = 150"
2023-10-18,33.991475977283,"W = 150"
2023-10-19,34.6179887942026,"W = 150"
2023-10-20,34.1530128093974,"W = 150"
2023-10-23,32.1106840034343,"W = 150"
2023-10-24,31.6257569756033,"W = 150"
2023-10-25,31.4427168090722,"W = 150"
2023-10-26,31.4455411812743,"W = 150"
2023-10-27,30.8199823053865,"W = 150"
2023-10-30,29.969301586249,"W = 150"
2023-10-31,29.9196693672587,"W = 150"
2023-11-01,30.3468297454056,"W = 150"
2023-11-03,32.2442779818943,"W = 150"
2023-11-06,31.886047342549,"W = 150"
2023-11-07,31.8116687011656,"W = 150"
2023-11-08,31.6354976274025,"W = 150"
2023-11-09,31.8145750716748,"W = 150"
2023-11-10,30.3367217440727,"W = 150"
2023-11-13,30.2376693468797,"W = 150"
2023-11-14,30.0337426472652,"W = 150"
2023-11-16,29.8582455742114,"W = 150"
2023-11-17,29.9391247870368,"W = 150"
2023-11-20,29.4706442671206,"W = 150"
2023-11-21,29.8562408635493,"W = 150"
2023-11-22,30.0411083920068,"W = 150"
2023-11-23,29.6838807957163,"W = 150"
2023-11-24,30.2651773454787,"W = 150"
2023-11-27,30.8281822191991,"W = 150"
2023-11-28,30.841674517566,"W = 150"
2023-11-29,30.4686974571888,"W = 150"
2023-11-30,30.9614758262637,"W = 150"
2023-12-01,30.6297324829578,"W = 150"
2023-12-04,30.5939674864326,"W = 150"
2023-12-05,31.2024056912497,"W = 150"
2023-12-06,30.9154035492663,"W = 150"
2023-12-07,31.0161465149663,"W = 150"
2023-12-08,30.2236552089036,"W = 150"
2023-12-11,30.5602924862428,"W = 150"
2023-12-12,30.2621081958452,"W = 150"
2023-12-13,30.5651800746999,"W = 150"
2023-12-14,30.6027977272818,"W = 150"
2023-12-15,30.0492283851687,"W = 150"
2023-12-18,29.698922232148,"W = 150"
2023-12-19,29.4824583273782,"W = 150"
2023-12-20,29.3106452067962,"W = 150"
2023-12-21,27.8071503658956,"W = 150"
2023-12-22,26.8640062704639,"W = 150"
2023-12-26,26.3218875345518,"W = 150"
2023-12-27,26.4023154478098,"W = 150"
2023-12-28,27.3520367797772,"W = 150"
2024-01-02,27.3349419472516,"W = 150"
2024-01-03,27.4635086632047,"W = 150"
2024-01-04,27.0437715427586,"W = 150"
2024-01-05,26.4950045208277,"W = 150"
2024-01-08,27.3263473133396,"W = 150"
2024-01-09,26.8044235848973,"W = 150"
2024-01-10,26.8060703391653,"W = 150"
2024-01-11,27.122135771433,"W = 150"
2024-01-12,27.0667019197015,"W = 150"
2024-01-15,26.9936515072161,"W = 150"
2024-01-16,27.5215649648879,"W = 150"
2024-01-17,27.5132524679168,"W = 150"
2024-01-18,27.1226631831249,"W = 150"
2024-01-19,26.944833436807,"W = 150"
2024-01-22,26.5263784463271,"W = 150"
2024-01-23,26.2959408808049,"W = 150"
2024-01-24,26.1735734496844,"W = 150"
2024-01-25,26.564853258324,"W = 150"
2024-01-26,25.8528800764045,"W = 150"
2024-01-29,26.0462155974606,"W = 150"
2024-01-30,26.9765936872064,"W = 150"
2024-01-31,26.4244199472083,"W = 150"
2024-02-01,26.5100952461294,"W = 150"
2024-02-02,26.0091091919826,"W = 150"
2024-02-05,26.1915725499361,"W = 150"
2024-02-06,25.6531509591237,"W = 150"
2024-02-07,25.8326997962536,"W = 150"
2024-02-08,25.5841017130037,"W = 150"
2024-02-09,24.8450795528539,"W = 150"
2024-02-14,24.6836484777227,"W = 150"
2024-02-15,25.2037503491768,"W = 150"
2024-02-16,26.0560641455054,"W = 150"
2024-02-19,25.5295955927437,"W = 150"
2024-02-20,25.4389414861236,"W = 150"
2024-02-21,25.6118937489089,"W = 150"
2024-02-22,26.4144425960745,"W = 150"
2024-02-23,26.393537825616,"W = 150"
2024-02-26,26.6225861129506,"W = 150"
2024-02-27,26.2616811115347,"W = 150"
2024-02-28,26.4819813217743,"W = 150"
2024-02-29,26.7084026882674,"W = 150"
2024-03-01,27.1211354247541,"W = 150"
2024-03-04,27.3021482965386,"W = 150"
2024-03-05,27.2667054486056,"W = 150"
2024-03-06,27.2410590644463,"W = 150"
2024-03-07,26.7024524439043,"W = 150"
2024-03-08,26.5941501692272,"W = 150"
2024-03-11,28.2983364398021,"W = 150"
2024-03-12,27.6328049326868,"W = 150"
2024-03-13,27.4746492828799,"W = 150"
2024-03-14,28.1483196418932,"W = 150"
2024-03-15,28.2371653543718,"W = 150"
2024-03-18,28.229927272769,"W = 150"
2024-03-19,28.5678289874157,"W = 150"
2024-03-20,28.2196782809409,"W = 150"
2024-03-21,27.4281993157513,"W = 150"
2024-03-22,27.6375778982623,"W = 150"
2024-03-25,28.1573416779867,"W = 150"
2024-03-26,28.1052450470248,"W = 150"
2024-03-27,27.806790543886,"W = 150"
2024-03-28,27.9369242793216,"W = 150"
2024-04-01,27.4788764471261,"W = 150"
2024-04-02,26.8640997917491,"W = 150"
2024-04-03,26.9397932763512,"W = 150"
2024-04-04,28.2438836289751,"W = 150"
2024-04-05,28.6599096811511,"W = 150"
2024-04-08,28.4706052721729,"W = 150"
2024-04-09,28.9542905999871,"W = 150"
2024-04-10,29.0202511289976,"W = 150"
2024-04-11,29.2097092766404,"W = 150"
2024-04-12,29.5702528940016,"W = 150"
2024-04-15,29.6291588954502,"W = 150"
2024-04-16,29.4031595568489,"W = 150"
2024-04-17,29.3525515867145,"W = 150"
2024-04-18,29.677493002762,"W = 150"
2024-04-19,30.1576976368106,"W = 150"
2024-04-22,30.0333334042264,"W = 150"
2024-04-23,29.9166734673872,"W = 150"
2024-04-24,30.1554608777175,"W = 150"
2024-04-25,29.8447773001586,"W = 150"
2024-04-26,29.7112152640838,"W = 150"
2024-04-29,30.0164488008469,"W = 150"
2024-04-30,29.7300751568831,"W = 150"
2024-05-02,28.6769422246977,"W = 150"
2024-05-03,29.2786997887505,"W = 150"
2024-05-06,29.4053972292714,"W = 150"
2024-05-07,29.4148704047629,"W = 150"
2024-05-08,29.3017965901365,"W = 150"
2024-05-09,29.2238645111878,"W = 150"
2024-05-10,28.5296547930902,"W = 150"
2024-05-13,27.009174068529,"W = 150"
2024-05-14,26.7134540202472,"W = 150"
2024-05-15,26.5372605619219,"W = 150"
2024-05-16,26.4511375227407,"W = 150"
2024-05-17,26.3666838849859,"W = 150"
2024-05-20,26.4157338776701,"W = 150"
2024-05-21,26.3900726278815,"W = 150"
2024-05-22,25.9809095445752,"W = 150"
2024-05-23,25.1662567409343,"W = 150"
2024-05-24,25.1270726429844,"W = 150"
2024-05-27,25.6581754614233,"W = 150"
2024-05-28,24.7553166945469,"W = 150"
2024-05-29,23.8831775733095,"W = 150"
2024-05-31,23.3191797815284,"W = 150"
2024-06-03,23.3122265136302,"W = 150"
2024-06-04,23.1916989765774,"W = 150"
2024-06-05,23.854364061391,"W = 150"
2024-06-06,24.203734118732,"W = 150"
2024-06-07,22.1917115772714,"W = 150"
2024-06-10,22.1933430250291,"W = 150"
2024-06-11,22.2158175822368,"W = 150"
2024-06-12,22.598077808265,"W = 150"
2024-06-13,22.0155406319646,"W = 150"
2024-06-14,21.9543454299686,"W = 150"
2024-06-17,22.2461866325926,"W = 150"
2024-06-18,21.7703310451165,"W = 150"
2024-06-19,21.7607858838819,"W = 150"
2024-06-20,21.9100490788906,"W = 150"
2024-06-21,21.7530275275204,"W = 150"
2024-06-24,21.8677887690209,"W = 150"
2024-06-25,21.4453715073794,"W = 150"
2024-06-26,21.7244364427975,"W = 150"
2024-06-27,21.5000962333048,"W = 150"
2024-06-28,21.3424624196799,"W = 150"
2024-07-01,21.3131611880062,"W = 150"
2024-07-02,21.6767976241276,"W = 150"
2024-07-03,21.7206382672677,"W = 150"
2024-07-04,21.4246254388835,"W = 150"
2024-07-05,21.4225812193182,"W = 150"
2024-07-08,21.3622266180067,"W = 150"
2024-07-09,21.3532718674109,"W = 150"
2024-07-10,21.6648170315412,"W = 150"
2024-07-11,21.6824519596594,"W = 150"
2024-07-12,22.1474109065724,"W = 150"
2024-07-15,22.5358585517094,"W = 150"
2024-07-16,22.6763471340946,"W = 150"
2024-07-17,22.7280233567315,"W = 150"
2024-07-18,22.7161197453358,"W = 150"
2024-07-19,22.823608209458,"W = 150"
2024-07-22,22.7323211534599,"W = 150"
2024-07-23,24.7627009825105,"W = 150"
2024-07-24,25.7155737772237,"W = 150"
2024-07-25,27.8453694518871,"W = 150"
2024-07-26,22.9608342325111,"W = 150"
2024-07-29,23.229235880059,"W = 150"
2024-07-30,23.078184889476,"W = 150"
2024-07-31,22.9358355601037,"W = 150"
2024-08-01,22.9419484884739,"W = 150"
2024-08-02,23.2328362699158,"W = 150"
2024-08-05,26.4131016448786,"W = 150"
2024-08-06,26.6473269088387,"W = 150"
2024-08-07,26.631566140394,"W = 150"
2024-08-08,26.5476549690032,"W = 150"
2024-08-09,26.1858736531165,"W = 150"
2024-08-12,25.9779613673044,"W = 150"
2024-08-13,26.0822464507517,"W = 150"
2024-08-14,26.3672131206777,"W = 150"
2024-08-15,26.1512284045247,"W = 150"
2024-08-16,26.5868533155723,"W = 150"
2024-08-19,26.7154078914705,"W = 150"
2024-08-20,26.5211017257074,"W = 150"
2024-08-21,27.39287286654,"W = 150"
2024-08-22,27.3133415859118,"W = 150"
2024-08-23,26.8610450824389,"W = 150"
2024-08-26,26.8696779086656,"W = 150"
2024-08-27,28.2587126171298,"W = 150"
2024-08-28,27.3840719443249,"W = 150"
2024-08-29,27.4611742582438,"W = 150"
2024-08-30,27.2375884193852,"W = 150"
2024-09-02,26.8826270099128,"W = 150"
2024-09-03,27.3810173397415,"W = 150"
2024-09-04,27.3680136557284,"W = 150"
2024-09-05,27.4202600739877,"W = 150"
2024-09-06,27.1164039617877,"W = 150"
2024-09-09,27.955183073558,"W = 150"
2024-09-10,28.029086290446,"W = 150"
2024-09-11,28.4062805093279,"W = 150"
2024-09-12,28.1661219741525,"W = 150"
2024-09-13,28.1674123952942,"W = 150"
2024-09-16,27.8957121581194,"W = 150"
2024-09-17,28.3951720927412,"W = 150"
2024-09-18,27.9790160648807,"W = 150"
2024-09-19,28.2689693326295,"W = 150"
2024-09-20,28.0566077235965,"W = 150"
2024-09-23,28.1359035387991,"W = 150"
2024-09-24,28.7113826863607,"W = 150"
2024-09-25,28.6654480402677,"W = 150"
2024-09-26,28.6482768164591,"W = 150"
2024-09-27,28.1529433881227,"W = 150"
2024-09-30,28.0288500237958,"W = 150"
2024-10-01,28.0074832101324,"W = 150"
2024-10-02,28.714445035948,"W = 150"
2024-10-03,28.6744825186638,"W = 150"
2024-10-04,27.786452407966,"W = 150"
2024-10-07,27.4564567668995,"W = 150"
2024-10-08,27.6076993161208,"W = 150"
2024-10-09,27.3702959259043,"W = 150"
2024-10-10,28.0531470107248,"W = 150"
2024-10-11,28.0267300213092,"W = 150"
2024-10-14,27.9748330854832,"W = 150"
2024-10-15,28.1317881519814,"W = 150"
2024-10-16,28.4066053585195,"W = 150"
2024-10-17,28.8993605987111,"W = 150"
2024-10-18,28.4373263863125,"W = 150"
2024-10-21,28.2841084207659,"W = 150"
2024-10-22,28.0954473519921,"W = 150"
2024-10-23,28.5791559600328,"W = 150"
2024-10-24,28.8442269695165,"W = 150"
2024-10-25,29.0259283590021,"W = 150"
2024-10-28,29.0004208772217,"W = 150"
2024-10-29,27.7344747508289,"W = 150"
2024-10-30,27.7063535797475,"W = 150"
2024-10-31,27.7091503511916,"W = 150"
2024-11-01,27.6747690590617,"W = 150"
2024-11-04,27.8002552208743,"W = 150"
2024-11-05,27.4083935220741,"W = 150"
2024-11-06,28.0730397219414,"W = 150"
2024-11-07,28.1647616990202,"W = 150"
2024-11-08,28.2465051907396,"W = 150"
2024-11-11,28.1827594372952,"W = 150"
2024-11-12,27.7629672243088,"W = 150"
2024-11-13,27.6383341430852,"W = 150"
2024-11-14,27.5754931387856,"W = 150"
2024-11-18,27.4921585629292,"W = 150"
2024-11-19,27.3587196785429,"W = 150"
2024-11-21,27.3563417682371,"W = 150"
2024-11-22,27.5043160558804,"W = 150"
2024-11-25,26.9696307866201,"W = 150"
2024-11-26,27.3997755016964,"W = 150"
2024-11-27,27.9386822809896,"W = 150"
2024-11-28,27.3015922764308,"W = 150"
2024-11-29,28.4912100344447,"W = 150"
2024-12-02,28.4387038009823,"W = 150"
2024-12-03,28.2902088287371,"W = 150"
2024-12-04,27.7243080241571,"W = 150"
2024-12-05,28.4443922468338,"W = 150"
2024-12-06,28.6979066711168,"W = 150"
2024-12-09,28.9530750291645,"W = 150"
2024-12-10,29.9878773113915,"W = 150"
2024-12-11,32.8690800305818,"W = 150"
2024-12-12,32.7432902563095,"W = 150"
2024-12-13,32.5566473186618,"W = 150"
2024-12-16,32.5547700885361,"W = 150"
2024-12-17,33.3836533839559,"W = 150"
2024-12-18,32.473152168998,"W = 150"
2024-12-19,32.4469276982499,"W = 150"
2024-12-20,31.4751415419894,"W = 150"
2024-12-23,31.1440643357025,"W = 150"
2024-12-26,31.0313289846525,"W = 150"
2024-12-27,31.2725110065256,"W = 150"
2024-12-30,31.3850276993259,"W = 150"
2025-01-02,32.1132802290853,"W = 150"
2025-01-03,32.3332630169892,"W = 150"
2025-01-06,30.4300177494565,"W = 150"
2025-01-07,29.7303571391418,"W = 150"
2025-01-08,30.0426322237866,"W = 150"
2025-01-09,30.4040849151183,"W = 150"
2025-01-10,29.9011395504389,"W = 150"
2025-01-13,30.087552621557,"W = 150"
2025-01-14,29.983607992723,"W = 150"
2025-01-15,30.3855446144491,"W = 150"
2025-01-16,30.2927213468399,"W = 150"
2025-01-17,30.423971449214,"W = 150"
2025-01-20,30.4083850649866,"W = 150"
2025-01-21,30.7304470767514,"W = 150"
2025-01-22,30.7302119206544,"W = 150"
2025-01-23,31.2485782845746,"W = 150"
2025-01-24,31.1739540881254,"W = 150"
2025-01-27,31.2315708956866,"W = 150"
2025-01-28,31.3525968825749,"W = 150"
2025-01-29,31.4720750818752,"W = 150"
2025-01-30,30.9420710526864,"W = 150"
2025-01-31,30.2386003504578,"W = 150"
2025-02-03,30.3348050376315,"W = 150"
2025-02-04,30.530246202383,"W = 150"
2025-02-05,31.6836862937283,"W = 150"
2025-02-06,32.3939657854562,"W = 150"
2025-02-07,32.3784939619666,"W = 150"
2025-02-10,32.4962400353867,"W = 150"
2025-02-11,32.2275057991715,"W = 150"
2025-02-12,33.1626310554839,"W = 150"
2025-02-13,33.110636968098,"W = 150"
2025-02-14,32.9874797912593,"W = 150"
2025-02-17,33.1295082803341,"W = 150"
2025-02-18,33.279701682806,"W = 150"
2025-02-19,33.0519798314635,"W = 150"
2025-02-20,32.389698679226,"W = 150"
2025-02-21,34.0661332181892,"W = 150"
2025-02-24,33.9058766239324,"W = 150"
2025-02-25,36.5376301712215,"W = 150"
2025-02-26,36.3202358389729,"W = 150"
2025-02-27,36.0882583259379,"W = 150"
2025-02-28,36.0937916711807,"W = 150"
2025-03-05,35.9420693918073,"W = 150"
2025-03-06,35.6587757145227,"W = 150"
2025-03-07,33.8307206544637,"W = 150"
2025-03-10,34.2790457319102,"W = 150"
2025-03-11,33.5857234798067,"W = 150"
2025-03-12,34.432540207065,"W = 150"
2025-03-13,34.5859720347689,"W = 150"
2025-03-14,34.5155065675343,"W = 150"
2025-03-17,34.7060695831914,"W = 150"
2025-03-18,34.0821990015208,"W = 150"
2025-03-19,34.2122759878038,"W = 150"
2025-03-20,34.1194723724914,"W = 150"
2025-03-21,34.8079382639122,"W = 150"
2025-03-24,34.9767479076373,"W = 150"
2025-03-25,34.1179160104749,"W = 150"
2025-03-26,34.6161923577064,"W = 150"
2025-03-27,34.4437886956408,"W = 150"
2025-03-28,34.270020671103,"W = 150"
2025-03-31,32.2782977843539,"W = 150"
2025-04-01,32.611957247115,"W = 150"
2025-04-02,32.9592036645222,"W = 150"
2025-04-03,33.5296818106211,"W = 150"
2025-04-04,35.0084251761873,"W = 150"
2025-04-07,36.9523813964239,"W = 150"
2025-04-08,37.6764459285301,"W = 150"
2025-04-09,39.8051304147668,"W = 150"
2025-04-10,39.8779077398219,"W = 150"
2025-04-11,39.1591811928448,"W = 150"
2025-04-14,39.1338405244088,"W = 150"
2025-04-15,38.3714391841959,"W = 150"
2025-04-16,38.3921637526834,"W = 150"
2025-04-17,39.1783311766152,"W = 150"
2025-04-22,38.8458211611491,"W = 150"
2025-04-23,38.6687546897918,"W = 150"
2025-04-24,38.7068989724097,"W = 150"
2025-04-25,38.1479206394084,"W = 150"
2025-04-28,38.1596114965614,"W = 150"
2025-04-29,37.926845958715,"W = 150"
2025-04-30,37.6303675282176,"W = 150"
2025-05-02,36.7320762998829,"W = 150"
2025-05-05,36.6192723196339,"W = 150"
2025-05-06,37.4541319958931,"W = 150"
2025-05-07,37.66437572404,"W = 150"
2025-05-08,39.853619929747,"W = 150"
2025-05-09,39.2627165765494,"W = 150"
2025-05-12,39.9266360525254,"W = 150"
2025-05-13,40.2335408328206,"W = 150"
2025-05-14,40.2948753958729,"W = 150"
2025-05-15,40.335502194184,"W = 150"
2025-05-16,38.5728301873538,"W = 150"
2025-05-19,37.2396880085409,"W = 150"
2025-05-20,37.1814223451743,"W = 150"
2025-05-21,37.5070995447605,"W = 150"
2025-05-22,37.1855693793982,"W = 150"
2025-05-23,37.1290471443852,"W = 150"
2025-05-26,37.0037521904109,"W = 150"
2025-05-27,37.5085146312643,"W = 150"
2025-05-28,37.4935972907183,"W = 150"
2025-05-29,39.6216454474027,"W = 150"
2025-05-30,38.7157061623543,"W = 150"
2025-06-02,31.4729823893987,"W = 150"
2025-06-03,30.5219010157983,"W = 150"
2025-06-04,30.4165446302356,"W = 150"
2025-06-05,30.5098820455562,"W = 150"
2025-06-06,30.181801463455,"W = 150"
2025-06-09,30.5954525580569,"W = 150"
2025-06-10,30.3390323395635,"W = 150"
2025-06-11,30.7022200599456,"W = 150"
2025-06-12,31.0513234069354,"W = 150"
2025-06-13,30.3971918832818,"W = 150"
2025-06-16,30.2988368597401,"W = 150"
2025-06-17,30.3780840275448,"W = 150"
2025-06-18,30.2190775414895,"W = 150"
2025-06-20,30.6021315070878,"W = 150"
2025-06-23,31.0343642991251,"W = 150"
2025-06-24,31.331107841761,"W = 150"
2025-06-25,31.4036229706292,"W = 150"
2025-06-26,30.8885347151168,"W = 150"
2025-06-27,30.9677322608966,"W = 150"
2025-06-30,30.7115661232788,"W = 150"
2025-07-01,31.4040642856699,"W = 150"
2025-07-02,31.3070811316746,"W = 150"
2025-07-03,31.6035725366814,"W = 150"
2025-07-04,31.9911589213319,"W = 150"
2025-07-07,31.245702527304,"W = 150"
2025-07-08,31.1473488521187,"W = 150"
2025-07-09,31.9046493939134,"W = 150"
2025-07-10,31.2834849414073,"W = 150"
2025-07-11,31.0804961835156,"W = 150"
2025-07-14,31.8073995651243,"W = 150"
2025-07-15,31.5931551713606,"W = 150"
2025-07-16,31.4124803646752,"W = 150"
2025-07-17,29.8360265690472,"W = 150"
2025-07-18,29.1277861726508,"W = 150"
2025-07-21,28.4941021117339,"W = 150"
2025-07-22,28.3706390794906,"W = 150"
2025-07-23,28.2969944173474,"W = 150"
2025-07-24,28.6866844169881,"W = 150"
2025-07-25,28.7426955689159,"W = 150"
2025-07-28,29.4416907137651,"W = 150"
2025-07-29,29.6258683878172,"W = 150"
2025-07-30,29.9035061256245,"W = 150"
2025-07-31,29.890773648157,"W = 150"
2025-08-01,29.943542715802,"W = 150"
2025-08-04,29.7233218242534,"W = 150"
2025-08-05,30.8211445028348,"W = 150"
2025-08-06,30.9235418583658,"W = 150"
2025-08-07,30.5468918647141,"W = 150"
2025-08-08,30.5260716275226,"W = 150"
2025-08-11,29.7784776938252,"W = 150"
2025-08-12,29.9403724007872,"W = 150"
2025-08-13,30.0629620413956,"W = 150"
2025-08-14,30.2962622901421,"W = 150"
2025-08-15,29.2499966185039,"W = 150"
2025-08-18,29.4060578682605,"W = 150"
2025-08-19,29.9662251112333,"W = 150"
2025-08-20,29.8423531805788,"W = 150"
2025-08-21,28.7214216242181,"W = 150"
2025-08-22,28.6532158264143,"W = 150"
2025-08-25,28.7095570974606,"W = 150"
2025-08-26,28.0473473557934,"W = 150"
2025-08-27,28.0307284055956,"W = 150"
2025-08-28,28.4843794113168,"W = 150"
2025-08-29,28.430709310651,"W = 150"
2025-09-01,28.6643512339137,"W = 150"
2025-09-02,29.6458497279665,"W = 150"
2025-09-03,29.627713155984,"W = 150"
2025-09-04,29.7141814878602,"W = 150"
2025-09-05,30.1384904245641,"W = 150"
2025-09-08,29.6647255480364,"W = 150"
2025-09-09,30.0165289219743,"W = 150"
2025-09-10,30.5858790751384,"W = 150"
2025-09-11,30.8051426396678,"W = 150"
2025-09-12,30.1145171587236,"W = 150"
2025-09-15,30.1395568222498,"W = 150"
2025-09-16,30.4461712826574,"W = 150"
2025-09-17,30.3819382018426,"W = 150"
2025-09-18,30.4298174357609,"W = 150"
2025-09-19,30.5691969829218,"W = 150"
2025-09-22,30.5993903872937,"W = 150"
2025-09-23,30.8024012877379,"W = 150"
2025-09-24,31.3329984039407,"W = 150"
2025-09-25,31.1671171566416,"W = 150"
2025-09-26,31.5381534666896,"W = 150"
2025-09-29,31.5764224219326,"W = 150"
2025-09-30,31.5042136032266,"W = 150"
2025-10-01,31.9391459729642,"W = 150"
2025-10-02,31.7767165187648,"W = 150"
2025-10-03,31.5669161433843,"W = 150"
2025-10-06,31.3740406170896,"W = 150"
2025-10-07,31.2595644038696,"W = 150"
2025-10-08,30.9659216449515,"W = 150"
2025-10-09,31.0881300678156,"W = 150"
2025-10-10,30.8533609212347,"W = 150"
2025-10-13,30.9442840984291,"W = 150"
2025-10-14,30.9420992322043,"W = 150"
2025-10-15,30.8031889855826,"W = 150"
2025-10-16,30.8892993215612,"W = 150"
2025-10-17,30.5910121917592,"W = 150"
2025-10-20,30.7417813270445,"W = 150"
2025-10-21,30.9568409606735,"W = 150"
2025-10-22,31.1203076852268,"W = 150"
2025-10-23,31.4458316514322,"W = 150"
2025-10-24,31.6080867708287,"W = 150"
2025-10-27,31.6511810716775,"W = 150"
2025-10-28,32.1317796140701,"W = 150"
2025-10-29,31.3569440515415,"W = 150"
2025-10-30,31.0981415018047,"W = 150"
2025-10-31,30.4306000001551,"W = 150"
2025-11-03,29.355862737239,"W = 150"
2025-11-04,28.9582568630747,"W = 150"
2025-11-05,27.0045861397376,"W = 150"
2025-11-06,26.3839958632814,"W = 150"
2025-11-07,26.4421609301432,"W = 150"
2025-11-10,26.4576039159892,"W = 150"
2025-11-11,26.4749304532282,"W = 150"
2025-11-12,26.3956503522864,"W = 150"
2025-11-13,26.5930657361591,"W = 150"
2025-11-14,26.5600753191243,"W = 150"
2025-11-17,26.3660636919627,"W = 150"
2025-11-18,26.3710086750254,"W = 150"
2025-11-19,26.5804948063943,"W = 150"
2025-11-21,26.5544468906366,"W = 150"
2025-11-24,26.9007261690051,"W = 150"
2025-11-25,27.4937310804167,"W = 150"
2025-11-26,27.5195663868843,"W = 150"
2025-11-27,28.3330711298287,"W = 150"
2025-11-28,28.0307406855442,"W = 150"
2025-12-01,28.453808330326,"W = 150"
2025-12-02,27.591325546807,"W = 150"
2025-12-03,27.8342696978677,"W = 150"
2025-12-04,27.6216571837555,"W = 150"
2025-12-05,28.3734188027065,"W = 150"
2025-12-08,29.002581468128,"W = 150"
2025-12-09,29.5680090523906,"W = 150"
2025-12-10,30.0024813823412,"W = 150"
2025-12-11,30.1154363571925,"W = 150"
2025-12-12,30.1943914019236,"W = 150"
2025-12-15,30.1522330902065,"W = 150"
2025-12-16,30.3920114983147,"W = 150"
2025-12-17,30.8338585879273,"W = 150"
2025-12-18,30.8802655129211,"W = 150"
2025-12-19,30.3476826783319,"W = 150"
2025-12-22,30.2302676159148,"W = 150"
2025-12-23,29.5618346131436,"W = 150"
2025-12-26,29.6901566571734,"W = 150"
2025-12-29,29.7882343285761,"W = 150"
2025-12-30,29.4221685778154,"W = 150"
2026-01-02,29.6346596485995,"W = 150"
2026-01-05,29.3620602484081,"W = 150"
2026-01-06,28.756355046955,"W = 150"
2026-01-07,28.449188983274,"W = 150"
2026-01-08,28.4839110333527,"W = 150"
2026-01-09,27.9390871127494,"W = 150"
2026-01-12,27.6916766576852,"W = 150"
2026-01-13,27.8338700869795,"W = 150"
2026-01-14,27.53909841397,"W = 150"
2026-01-15,27.6017419001122,"W = 150"
2026-01-16,27.6978542282343,"W = 150"
2026-01-19,28.1011028804307,"W = 150"
2026-01-20,28.4121372657484,"W = 150"
2026-01-21,28.9220551837635,"W = 150"
2026-01-22,29.4228883660372,"W = 150"
2026-01-23,30.3745880189938,"W = 150"
2026-01-26,30.6648650554956,"W = 150"
2026-01-27,31.3784390430072,"W = 150"
2026-01-28,31.3475707189414,"W = 150"
2026-01-29,32.4000384733885,"W = 150"
2026-01-30,33.3295265094703,"W = 150"
2026-02-02,32.8607206216406,"W = 150"
2026-02-03,33.8447771197386,"W = 150"
2026-02-04,34.8602358550003,"W = 150"
2026-02-05,34.2376903967265,"W = 150"
2026-02-06,34.9216442061209,"W = 150"
